cet_score,jee_score,caste,annual_income,EWS,TFWS,branch,admission_taken,fee_type,target
74,71,OBC,267809,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
79,98,OBC,611188,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
63,97,OPEN,590643,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
56,86,OPEN,386268,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
66,91,OPEN,956534,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
93,74,OPEN,495412,0,1,INFT,Admitted,TFWS,INFT_Admitted_TFWS
69,85,OPEN,947959,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
85,78,OPEN,492515,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
58,81,OPEN,196651,0,1,EXCS,Admitted,TFWS,EXCS_Admitted_TFWS
87,50,SC,346549,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
97,51,ST,185395,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
71,76,ST,635633,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
51,76,OPEN,920509,1,0,EXTC,Admitted,EWS,EXTC_Admitted_EWS
73,97,SC,492573,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
57,69,ST,821760,0,0,INFT,Admitted,ST,INFT_Admitted_ST
60,77,OPEN,636343,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
62,99,OPEN,465837,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
66,51,ST,185283,0,1,EXTC,Admitted,ST,EXTC_Admitted_ST
57,96,OBC,144484,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
70,56,OPEN,701802,1,0,None,NotAdmitted,None,None_NotAdmitted_None
67,60,OPEN,190135,0,0,None,NotAdmitted,None,None_NotAdmitted_None
79,60,OPEN,397915,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
67,87,SC,605694,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
95,97,OBC,288726,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
96,80,OPEN,539756,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
80,57,OPEN,314223,1,0,EXTC,Admitted,EWS,EXTC_Admitted_EWS
87,51,OBC,996716,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
81,80,OBC,217399,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
60,91,OPEN,991317,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
94,95,ST,615609,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
74,53,OPEN,280645,1,0,None,NotAdmitted,None,None_NotAdmitted_None
82,76,OPEN,798093,1,0,EXTC,Admitted,EWS,EXTC_Admitted_EWS
87,55,OBC,229344,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
90,52,OPEN,242832,0,1,INFT,Admitted,TFWS,INFT_Admitted_TFWS
57,77,SC,737514,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
60,67,SC,723538,0,0,INFT,Admitted,SC,INFT_Admitted_SC
71,69,SC,387906,0,0,INFT,Admitted,SC,INFT_Admitted_SC
100,100,OPEN,282058,0,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
73,52,OPEN,789692,0,0,None,NotAdmitted,None,None_NotAdmitted_None
90,89,OPEN,271172,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
66,66,OBC,236016,0,0,INFT,Admitted,OBC,INFT_Admitted_OBC
61,48,SC,148825,0,0,BIOM,Admitted,SC,BIOM_Admitted_SC
95,84,SC,113877,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
81,47,SC,523206,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
64,73,ST,229065,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
65,85,SC,732731,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
71,73,OPEN,461756,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
77,78,OPEN,217674,1,1,EXTC,Admitted,TFWS,EXTC_Admitted_TFWS
69,78,OBC,215074,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
82,72,OPEN,617257,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
59,57,OPEN,496474,0,0,None,NotAdmitted,None,None_NotAdmitted_None
89,59,OBC,351881,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
81,67,SC,131629,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
99,88,OPEN,254030,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
82,70,SC,532681,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
51,48,SC,902207,0,0,None,NotAdmitted,None,None_NotAdmitted_None
82,70,OPEN,569791,0,1,EXTC,Admitted,TFWS,EXTC_Admitted_TFWS
82,84,OPEN,587849,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
90,53,OPEN,789567,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
62,99,SC,515769,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
79,49,SC,362199,0,1,INFT,Admitted,SC,INFT_Admitted_SC
82,100,ST,873372,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
62,76,OBC,188697,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
75,64,OPEN,788233,0,1,BIOM,Admitted,TFWS,BIOM_Admitted_TFWS
71,94,OPEN,201505,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
88,55,SC,442864,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
51,59,OPEN,821565,0,1,CMPN,PartiallyAdmitted,TFWS,CMPN_PartiallyAdmitted_TFWS
87,76,OPEN,964631,0,1,EXCS,Admitted,TFWS,EXCS_Admitted_TFWS
88,72,OPEN,256390,0,1,EXCS,Admitted,TFWS,EXCS_Admitted_TFWS
75,66,OPEN,133734,0,0,BIOM,Admitted,Normal,BIOM_Admitted_Normal
95,85,OPEN,313299,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
99,61,OPEN,773882,1,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
64,70,OPEN,242728,0,0,BIOM,Admitted,Normal,BIOM_Admitted_Normal
83,88,OPEN,771253,1,1,INFT,Admitted,TFWS,INFT_Admitted_TFWS
91,51,SC,604609,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
93,86,SC,902925,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
98,70,OPEN,496848,0,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
89,69,SC,720160,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
60,54,OPEN,423923,0,0,None,NotAdmitted,None,None_NotAdmitted_None
52,89,OBC,793812,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
55,63,ST,768626,0,0,EXCS,Admitted,ST,EXCS_Admitted_ST
58,55,SC,483331,0,0,EXTC,Admitted,SC,EXTC_Admitted_SC
55,57,SC,216603,0,0,EXTC,Admitted,SC,EXTC_Admitted_SC
58,97,OPEN,948039,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
88,52,OPEN,641228,1,1,EXCS,Admitted,TFWS,EXCS_Admitted_TFWS
80,84,ST,779363,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
81,48,OPEN,752168,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
90,91,OPEN,722696,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
99,75,SC,921247,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
61,72,SC,786229,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
57,55,ST,149297,0,0,EXTC,Admitted,ST,EXTC_Admitted_ST
57,87,OPEN,160107,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
99,45,ST,444937,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
77,93,OPEN,509898,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
69,91,OPEN,643910,1,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
96,96,OBC,392552,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
56,82,OPEN,764197,1,1,EXCS,Admitted,TFWS,EXCS_Admitted_TFWS
60,68,OPEN,246479,0,0,None,NotAdmitted,None,None_NotAdmitted_None
69,98,OBC,260381,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
65,91,OPEN,193190,0,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
53,75,OPEN,512111,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
55,85,OPEN,876644,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
71,90,OPEN,317984,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
75,94,OPEN,624658,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
52,70,SC,476356,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
90,93,SC,886918,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
91,94,OPEN,910194,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
63,49,SC,650901,0,0,BIOM,Admitted,SC,BIOM_Admitted_SC
60,64,OPEN,868164,1,0,None,NotAdmitted,None,None_NotAdmitted_None
67,96,OPEN,103196,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
61,85,SC,601072,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
72,55,OPEN,612191,1,0,None,NotAdmitted,None,None_NotAdmitted_None
61,100,ST,326009,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
62,98,OPEN,986997,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
74,77,SC,962781,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
94,94,OPEN,951271,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
100,82,OPEN,535132,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
68,71,OPEN,632860,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
95,78,SC,606528,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
85,59,OBC,521441,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
94,76,ST,670141,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
57,65,OPEN,787635,0,0,None,NotAdmitted,None,None_NotAdmitted_None
78,90,OPEN,958811,0,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
81,49,OPEN,216074,1,0,EXTC,Admitted,EWS,EXTC_Admitted_EWS
100,50,OBC,553112,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
93,82,ST,667497,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
67,66,OPEN,590391,0,0,None,NotAdmitted,None,None_NotAdmitted_None
55,62,OBC,511267,0,0,EXCS,Admitted,OBC,EXCS_Admitted_OBC
67,58,OPEN,718532,1,0,None,NotAdmitted,None,None_NotAdmitted_None
68,54,OBC,856355,0,0,EXTC,Admitted,OBC,EXTC_Admitted_OBC
71,90,ST,353516,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
86,57,OPEN,832760,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
81,75,OPEN,724588,1,0,EXTC,Admitted,EWS,EXTC_Admitted_EWS
90,74,ST,822321,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
52,47,ST,553372,0,0,None,NotAdmitted,None,None_NotAdmitted_None
77,74,OBC,476826,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
59,50,OBC,157175,0,0,BIOM,Admitted,OBC,BIOM_Admitted_OBC
100,73,OPEN,201551,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
84,52,OBC,905408,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
78,88,SC,492761,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
64,89,OBC,986226,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
82,87,OPEN,871272,0,1,INFT,Admitted,TFWS,INFT_Admitted_TFWS
56,88,OPEN,610491,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
61,77,OPEN,681154,0,1,EXTC,Admitted,TFWS,EXTC_Admitted_TFWS
98,61,OPEN,217752,1,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
79,92,OPEN,933510,0,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
70,55,OPEN,353564,1,0,None,NotAdmitted,None,None_NotAdmitted_None
80,57,OPEN,393257,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
73,94,OPEN,870880,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
69,55,OBC,639689,0,0,EXTC,Admitted,OBC,EXTC_Admitted_OBC
86,75,OPEN,315432,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
53,72,OPEN,530779,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
77,88,OPEN,265486,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
93,50,OPEN,771502,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
69,85,OBC,870488,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
73,60,OPEN,433636,1,0,None,NotAdmitted,None,None_NotAdmitted_None
99,48,SC,310536,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
98,79,ST,830617,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
100,92,SC,176693,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
81,100,OBC,135135,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
90,70,ST,565448,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
85,56,OBC,914294,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
83,55,OPEN,236262,1,0,EXTC,Admitted,EWS,EXTC_Admitted_EWS
85,81,OPEN,694487,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
51,69,ST,991798,0,0,INFT,Admitted,ST,INFT_Admitted_ST
64,62,OPEN,104331,0,0,None,NotAdmitted,None,None_NotAdmitted_None
83,63,OPEN,617400,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
85,67,SC,283258,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
55,99,SC,931080,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
88,82,OPEN,390693,0,1,EXCS,Admitted,TFWS,EXCS_Admitted_TFWS
91,98,OBC,312854,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
100,62,OPEN,650049,0,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
100,70,SC,889694,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
61,50,OPEN,604840,1,0,None,NotAdmitted,None,None_NotAdmitted_None
52,48,OPEN,959004,0,0,None,NotAdmitted,None,None_NotAdmitted_None
94,88,SC,880080,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
67,95,OPEN,284544,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
89,73,OBC,450002,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
70,78,OPEN,184667,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
64,61,OPEN,104677,1,0,None,NotAdmitted,None,None_NotAdmitted_None
82,87,OBC,304580,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
84,87,OPEN,230334,1,1,INFT,Admitted,TFWS,INFT_Admitted_TFWS
75,97,OPEN,574081,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
57,60,OPEN,595784,0,0,None,NotAdmitted,None,None_NotAdmitted_None
85,46,OBC,463581,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
97,78,ST,511811,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
79,99,ST,580675,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
72,52,OPEN,684436,0,1,CMPN,PartiallyAdmitted,TFWS,CMPN_PartiallyAdmitted_TFWS
91,57,OPEN,933358,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
93,86,OPEN,699559,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
63,52,SC,658745,0,0,BIOM,Admitted,SC,BIOM_Admitted_SC
63,74,OPEN,666819,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
51,76,ST,304335,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
86,80,OPEN,566516,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
54,91,ST,752315,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
87,74,SC,294243,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
94,45,SC,612445,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
90,87,OPEN,357231,1,1,INFT,Admitted,TFWS,INFT_Admitted_TFWS
96,83,OPEN,873589,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
63,61,OPEN,670059,0,0,None,NotAdmitted,None,None_NotAdmitted_None
88,64,OPEN,717423,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
74,68,OPEN,690642,0,0,None,NotAdmitted,None,None_NotAdmitted_None
69,94,OBC,737031,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
51,66,OPEN,868741,1,1,CMPN,PartiallyAdmitted,TFWS,CMPN_PartiallyAdmitted_TFWS
88,73,OBC,658180,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
55,66,OBC,302268,0,0,INFT,Admitted,OBC,INFT_Admitted_OBC
66,88,OPEN,195057,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
74,53,ST,138409,0,0,EXCS,Admitted,ST,EXCS_Admitted_ST
77,81,OPEN,346889,1,1,EXCS,Admitted,TFWS,EXCS_Admitted_TFWS
51,54,OPEN,527686,0,0,None,NotAdmitted,None,None_NotAdmitted_None
84,80,OPEN,249457,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
86,81,SC,516512,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
54,72,OPEN,423860,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
50,72,OPEN,975584,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
89,86,OBC,126382,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
61,87,OPEN,176675,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
85,65,OBC,646707,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
94,68,ST,181238,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
72,86,ST,325825,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
96,84,OPEN,794651,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
80,46,OPEN,374541,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
60,99,OPEN,420032,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
59,52,OPEN,135169,1,0,None,NotAdmitted,None,None_NotAdmitted_None
52,92,OPEN,686470,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
63,71,OPEN,978908,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
65,66,ST,928681,0,0,INFT,Admitted,ST,INFT_Admitted_ST
59,81,ST,259413,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
78,71,OPEN,962035,0,0,BIOM,Admitted,Normal,BIOM_Admitted_Normal
59,73,OPEN,277216,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
61,47,OPEN,554988,1,0,None,NotAdmitted,None,None_NotAdmitted_None
79,88,OPEN,179360,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
90,57,OBC,637732,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
50,89,OBC,538863,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
54,54,ST,223662,0,1,BIOM,Admitted,ST,BIOM_Admitted_ST
69,80,SC,869776,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
57,53,OBC,198843,0,0,BIOM,Admitted,OBC,BIOM_Admitted_OBC
92,98,OBC,897406,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
61,100,OPEN,736438,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
50,99,OBC,531599,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
69,71,OPEN,880908,1,1,BIOM,Admitted,TFWS,BIOM_Admitted_TFWS
77,78,OPEN,719114,1,0,EXTC,Admitted,EWS,EXTC_Admitted_EWS
92,95,OPEN,574768,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
86,45,OPEN,984080,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
96,76,ST,325121,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
86,69,OPEN,922922,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
61,73,OPEN,865723,0,0,BIOM,Admitted,Normal,BIOM_Admitted_Normal
86,51,OPEN,749001,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
98,93,OBC,155612,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
98,47,OPEN,724762,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
93,64,ST,398303,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
77,64,ST,663998,0,0,INFT,Admitted,ST,INFT_Admitted_ST
96,97,OBC,737384,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
64,74,OBC,309417,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
55,79,OPEN,311463,1,0,EXTC,Admitted,EWS,EXTC_Admitted_EWS
93,79,OPEN,993844,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
69,93,SC,719212,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
99,83,OPEN,368602,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
63,71,OPEN,397668,0,0,BIOM,Admitted,Normal,BIOM_Admitted_Normal
51,70,OBC,762213,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
58,58,OPEN,402621,1,1,CMPN,PartiallyAdmitted,TFWS,CMPN_PartiallyAdmitted_TFWS
86,61,ST,394366,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
69,62,OPEN,642608,1,1,CMPN,PartiallyAdmitted,TFWS,CMPN_PartiallyAdmitted_TFWS
75,89,SC,194154,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
78,96,OBC,676531,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
50,73,SC,800975,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
84,64,OPEN,510568,1,0,EXTC,Admitted,EWS,EXTC_Admitted_EWS
55,97,OBC,697121,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
86,71,ST,193476,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
54,62,OPEN,214560,1,0,None,NotAdmitted,None,None_NotAdmitted_None
82,48,OPEN,401411,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
98,45,OBC,662229,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
100,94,SC,969241,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
63,45,OPEN,649656,0,0,None,NotAdmitted,None,None_NotAdmitted_None
61,70,ST,963618,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
91,89,OPEN,393128,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
69,64,OPEN,535157,0,0,None,NotAdmitted,None,None_NotAdmitted_None
99,96,SC,303990,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
73,67,OBC,545899,0,1,INFT,Admitted,OBC,INFT_Admitted_OBC
92,54,ST,357481,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
83,55,ST,100801,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
74,85,OPEN,730826,1,1,INFT,Admitted,TFWS,INFT_Admitted_TFWS
99,85,OPEN,998633,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
78,49,OPEN,934397,0,0,BIOM,Admitted,Normal,BIOM_Admitted_Normal
88,45,SC,709557,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
80,61,ST,878053,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
96,66,OPEN,398113,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
92,78,OPEN,575485,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
99,100,OPEN,191679,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
72,89,SC,781065,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
93,85,OPEN,815663,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
87,73,OPEN,390507,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
69,48,OBC,261792,0,1,EXTC,Admitted,OBC,EXTC_Admitted_OBC
72,49,SC,657639,0,1,EXCS,Admitted,SC,EXCS_Admitted_SC
94,55,OBC,735311,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
65,100,OBC,791505,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
99,95,OPEN,712236,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
91,65,OBC,844974,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
57,79,SC,319188,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
99,56,ST,942667,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
70,70,OPEN,376999,0,0,BIOM,Admitted,Normal,BIOM_Admitted_Normal
50,95,OPEN,529385,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
57,63,OPEN,361677,0,1,CMPN,PartiallyAdmitted,TFWS,CMPN_PartiallyAdmitted_TFWS
78,89,OPEN,277476,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
81,51,SC,250641,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
87,91,OPEN,749362,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
54,99,OPEN,884366,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
96,51,OPEN,678725,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
71,70,OPEN,256810,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
96,84,OPEN,190410,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
83,49,OPEN,119731,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
50,65,OPEN,765491,0,0,None,NotAdmitted,None,None_NotAdmitted_None
75,58,SC,952756,0,0,INFT,Admitted,SC,INFT_Admitted_SC
92,48,OBC,285169,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
59,67,OPEN,968152,1,0,None,NotAdmitted,None,None_NotAdmitted_None
79,86,ST,982865,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
99,64,OBC,365033,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
67,59,SC,633857,0,0,EXTC,Admitted,SC,EXTC_Admitted_SC
66,94,OPEN,973625,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
75,96,OPEN,306749,1,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
57,89,OPEN,185192,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
96,73,OPEN,879117,0,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
89,52,OPEN,187154,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
98,85,ST,308542,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
61,92,OPEN,208073,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
76,63,OPEN,319894,0,0,BIOM,Admitted,Normal,BIOM_Admitted_Normal
57,92,OBC,619235,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
74,83,OPEN,894044,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
95,90,OBC,675932,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
